fecha;area;linea;pn;hora_paro;hora_arranque;diferencia_minutos;categoria;estacion;modo_falla;descripcion_modo_falla;descripcion,,,,,,
2025-03-15;REA;Actuadores;3140CS022;02:40;02:45;5;Fallo;CAW;CPA;Feeder;Sistema de vision rechaza crank ok,,,,,,
2025-03-15;REA;Actuadores;3140CS022;02:46;02:48;2;Fallo;Aux;;;Ogiva caida,,,,,,
2025-03-15;REA;Actuadores;3140CS022;03:15;03:18;3;Fallo;Main_conveyor;;;Se pierde secuencia por pallet adelantados y atorados en singulator en zona 620 y 730,,,,,,
2025-03-15;REA;Actuadores;3140CS022;05:02;05:26;24;Fallo;MAT;St4;CRIO;CRIO no responde,,,,,,
2025-03-15;REA;Actuadores;3140CS022;05:27;05:30;3;Mantenimiento;USW;St14;Lower Jig;Cambio de goma,,,,,,
2025-03-15;REA;Actuadores;3140CS022;05:47;05:50;3;Mantenimiento;USW;St14;Lower Jig;Limpieza jig,,,,,,
2025-03-15;REA;Actuadores;3140CS022;06:08;06:11;3;Mantenimiento;USW;St14;Lower Jig;Limpieza jig,,,,,,
2025-03-15;REA;Actuadores;3140CS022;06:32;06:35;3;Mantenimiento;USW;St14;Lower Jig;Limpieza jig,,,,,,
2025-03-12;REA;Actuadores;3140CA028;22:30;22:35;5;Mantenimiento;USW;St14;Lower Jig;Limpieza jig,,,,,,
2025-03-12;REA;Actuadores;3140CA028;22:51;22:53;2;Fallo;Robots;R75;Motion supervision/Joint collision;No ensambla,,,,,,
2025-03-12;REA;Actuadores;3140CA028;23:15;23:17;2;Fallo;Robots;R80;Gripper/tool adjustments;Gripper nok,,,,,,
2025-03-12;REA;Actuadores;3140CA028;23:43;23:46;3;Mantenimiento;USW;St14;Lower Jig;Limpieza jig,,,,,,
2025-03-13;REA;Actuadores;3140CA027;00:53;02:55;122;Producción;REA;General;Change Over;Cambio de 028 a 027 stell,,,,,,
2025-03-13;REA;Actuadores;3140CA027;03:00;04:23;83;Calidad;REA;General;Change Over;Liberacion calidad,,,,,,
2025-03-13;REA;Actuadores;3140CA027;05:58;07:00;62;Fallo;Robots;R65;Vacuum system;Falla sensor de presion para vacio,,,,,,
2025-03-19;REA;Actuadores;3140CA029;07:05;07:10;5;Fallo;USW;St11;Branson;revision de jig branson,,,,,,
2025-03-19;REA;Actuadores;3140CA029;07:10;07:13;3;Calidad;REA;General;SOP;entrega de pruebas,,,,,,
2025-03-19;REA;Actuadores;3140CA029;07:13;07:23;10;Mantenimiento;REA;General;Checklist;checklist,,,,,,
2025-03-19;REA;Actuadores;3140CA029;07:50;07:53;3;Fallo;Robots;;;R60 Vacuum off,,,,,,
2025-03-19;REA;Actuadores;3140CA029;15:27;15:29;2;Fallo;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-03-19;REA;Actuadores;3140CA029;08:05;08:10;5;Fallo;USW;St11;Weld NOK;se puso cinta en jig por alto scrap,,,,,,
2025-03-19;REA;Actuadores;3140CA029;08:13;08:17;4;Fallo;CAW;CPA;Feeder;time out por crank no present (se regresaba el crank),,,,,,
2025-03-19;REA;Actuadores;3140CA029;08:40;08:43;3;Fallo;Press_731;General;Feed piston;body atorado en prensa,,,,,,
2025-03-19;REA;Actuadores;3140CA029;09:10;09:15;5;Fallo;USW;St11;Weld NOK;scrap alto, limpieza de goma y cambio de cinta,,,,,
2025-03-19;REA;Actuadores;3140CA029;09:19;09:22;3;Fallo;Press_731;General;Feed piston;pin inclinado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;09:34;09:36;2;Fallo;Aux;St_710;Presence sensor;Motor volteado no detecta sensor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;15:40;15:41;1;Fallo;Robots;R75;Gripper/tool adjustments;gripper no abrio,,,,,,
2025-03-19;REA;Actuadores;3140CA029;15:42;15:43;1;Fallo;Robots;R70;Vacuum system;ventosa caida,,,,,,
2025-03-19;REA;Actuadores;3140CA029;09:42;09:45;3;Fallo;CHW;St2;Vacuum system;time out st 2,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:27;10:30;3;Fallo;Aux;St_980;Presence sensor;ogiva caida,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:26;10:31;5;Fallo;MAT;St3;Consumible: Tornillos;time out st 3,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:32;10:35;3;Mantenimiento;CHW;St4;Pressor;limpieza de pressor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:37;10:41;4;Fallo;MAT;St3;Consumible: Tornillos;time out st 3,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:00;11:05;5;Fallo;EOL;St3;Axial play NOK;ajuste en st 3 por scrap,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:05;11:07;2;Fallo;CHW;St2;Vacuum system;time out st 2,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:07;11:09;2;Fallo;Press_750;General;Feed piston;body atorado en prensa,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:09;11:15;66;Fallo;S915;General;SMC module;pallet no tenia body,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:20;11:24;4;Mantenimiento;CHW;St5;Vision system;ajuste en sistema de vision,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:28;11:30;2;Fallo;MAT;St3;Consumible: Tornillos;time out st 3,,,,,,
2025-03-19;REA;Actuadores;3140CA029;15:53;15:54;1;Fallo;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:28;11:31;3;Fallo;Robots;R75;Motion supervision/Joint collision;motion supervision,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:46;11:51;5;Mantenimiento;CHW;General;To be defined;checlist,,,,,,
2025-03-19;REA;Actuadores;3140CA029;12:04;12:07;3;Fallo;Robots;R75;Motion supervision/Joint collision;motion supervision al insertar cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;12:39;12:41;2;Fallo;CHW;St2;Vacuum system;time out st 2,,,,,,
2025-03-19;REA;Actuadores;3140CA029;13:34;13:36;2;Fallo;Robots;R75;Motion supervision/Joint collision;motion supervision,,,,,,
2025-03-19;REA;Actuadores;3140CA029;13:40;13:42;2;Mantenimiento;CHW;St4;Consumables: Argon;cambio de argon,,,,,,
2025-03-19;REA;Actuadores;3140CA029;13:55;14:03;8;Mantenimiento;CHW;St2;Consumables: Chip reel;cambio de chip,,,,,,
2025-03-19;REA;Actuadores;3140CA029;14:05;14:10;5;Fallo;CAW;CPA;Feeder;time out crank atorado en riel,,,,,,
2025-03-19;REA;Actuadores;3140CA029;14:12;14:14;2;Fallo;USW;St11;Presence sensor;actuador mal ensamblado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;14:17;14:19;2;Fallo;Robots;R80;Gripper/tool adjustments;gripper no abrio al tirar scrap de usw,,,,,,
2025-03-19;REA;Actuadores;3140CA029;14:33;14:40;7;Fallo;Aux;Main_conveyor;Singulator NOK;singulacer no retornaba,,,,,,
2025-03-19;REA;Actuadores;3140CA029;16:01;16:24;23;Mantenimiento;Robots;R75;Incorrect pick/place;se ajusto la pocision de place (colocacion de cover),,,,,,
2025-03-19;REA;Actuadores;3140CA029;16:35;16:39;4;Calidad;CHW;General;To be defined;box full scrap,,,,,,
2025-03-19;REA;Actuadores;3140CA029;16:35;16:39;4;Fallo;Robots;R75;Gripper/tool adjustments;lubricacion de bastagos y cambio de lija,,,,,,
2025-03-19;REA;Actuadores;3140CA029;17:09;17:10;1;Fallo;CHW;St2;Vacuum system;time out st 2,,,,,,
2025-03-19;REA;Actuadores;3140CA029;17:17;17:18;1;Mantenimiento;CHW;St4;Pressor;limpieza de pines pressor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;17:55;17:57;2;Calidad;Conveyors;C_55;;gear malo,,,,,,
2025-03-19;REA;Actuadores;3140CA029;18:09;18:10;1;Fallo;Aux;St_710;Presence sensor;motor volteado no detecta sensor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;18:16;18:20;4;Fallo;EOL;St4;CRIO NOK;reinicio de crio,,,,,,
2025-03-19;REA;Actuadores;3140CA029;18:20;18:22;2;Calidad;EOL;;;scrap box full,,,,,,
2025-03-19;REA;Actuadores;3140CA029;19:20;19:24;4;Producción;Conveyors;C_31;;mal orientazion de blisters,,,,,,
2025-03-19;REA;Actuadores;3140CA029;19:31;19:37;6;Mantenimiento;CAW;Jig/Index;Index not in home;mesa desalineada colicion de crank con actuador / checklist,,,,,,
2025-03-19;REA;Actuadores;3140CA029;19:47;19:48;1;Fallo;Press_731;General;Feed piston;pin inclinado no detecta sensor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;19:55;20:00;5;Mantenimiento;CCC;St3;Consumables: Resin;cambio de resina,,,,,,
2025-03-19;REA;Actuadores;3140CA029;21:00;21:05;5;Fallo;EOL;St3;Gripper NOK;Falla gripper,,,,,,
2025-03-19;REA;Actuadores;3140CA029;21:05;21:10;5;Producción;REA;General;TBD;Material no surtido en conveyors,,,,,,
2025-03-19;REA;Actuadores;3140CA029;21:23;21:30;7;Producción;REA;General;TBD;Material no surtido en conveyors,,,,,,
2025-03-19;REA;Actuadores;3140CA029;21:46;21:47;1;Producción;Conveyors;C_31;Presence sensor;conveyor vacio por produccion,,,,,,
2025-03-19;REA;Actuadores;3140CA029;22:23;22:25;2;Fallo;USW;St11;Weld NOK;cambio de cinta en jig y limpieza de goma,,,,,,
2025-03-19;REA;Actuadores;3140CA029;22:24;22:30;6;Fallo;USW;St11;Weld NOK;Scraps continuos,,,,,,
2025-03-20;REA;Actuadores;3140CA029;07:00;07:09;9;Mantenimiento;REA;General;Checklist;Limpieza, revision equipos, cambio consumibles preventivo,,,,
2025-03-20;REA;Actuadores;3140CA029;07:12;07:13;1;Fallo;Press_731;General;Tool;Prensa suelta el pin, causando fallas al arrancar,,,,,
2025-03-20;REA;Actuadores;3140CA029;07:20;07:23;3;Fallo;CHW;General;To be defined;St4: Samlight;Laser muy al borde de la pista,,,,,,
2025-03-20;REA;Actuadores;3140CA029;07:30;07:36;6;Fallo;USW;St11;Weld NOK;Scrap alto, se hace prueba de burbuja, se detecta overweld, se ajusta cinta,,,
2025-03-20;REA;Actuadores;3140CA029;07:09;07:11;2;Fallo;Robots;R75;To be defined;Turno anterior coloca gear invertido ante falla de robot soltando gear, causa que no pueda armar la pieza,,,,,
2025-03-20;REA;Actuadores;3140CA029;07:42;07:44;2;Fallo;Robots;R70;Vacuum system;Robot suelta el gear, completa la operacion y causa scrap. Problema detectado en turno anterior y sin accion correctva. Se reemplaza ventosa rota,,,,,
2025-03-20;REA;Actuadores;3140CA029;07:51;07:55;4;Fallo;CHW;St4;Pressor;Ajuste de pressor por scrap,,,,,,
2025-03-20;REA;Actuadores;3140CA029;08:00;08:09;9;Fallo;USW;St11;Weld NOK;Soldadura NOK quemado en partes, falta soldadura en otro. Se ajusta base, se comprueba alineacion, se ajusta con cinta para compensar,,,
2025-03-20;REA;Actuadores;3140CA029;08:31;08:32;1;Fallo;USW;St11;Weld NOK;Soldadura parte overweld, se coloca mas cinta,,,,,
2025-03-20;REA;Actuadores;3140CA029;08:32;08:33;1;Fallo;S915;General;Dart sensor;TBD: Ogiva caida,,,,,,
2025-03-20;REA;Actuadores;3140CA029;08:40;08:55;15;Fallo;USW;St11;Weld NOK;Soldadura NOK, se hacen mas pruebas variando la cinta, prueba de burbuja, se reemplaza base del jig con esponja, se elimina la cinta, se reduce el colapso de 0.93 a 0.90, monitorea
2025-03-20;REA;Actuadores;3140CA029;09:40;09:45;5;Fallo;EOL;St3;Gripper NOK;Ajuste posicion gripper por scrap falso negativo,,,,,,
2025-03-20;REA;Actuadores;3140CA029;11:03;11:05;2;Fallo;Robots;R70;Gripper/tool adjustments;No abre correctamente gripper,,,,,,
2025-03-20;REA;Actuadores;3140CA029;11:05;11:06;1;Fallo;Robots;R70;Vacuum system;Ventosa caida,,,,,,
2025-03-20;REA;Actuadores;3140CA029;13:40;14:06;26;Fallo;Aux;St_710;Actuator NOK;Cable dañado,,,,,,
2025-03-20;REA;Actuadores;3140CA029;14:07;14:14;7;Mantenimiento;REA;General;Checklist;Checklist,,,,,,
2025-03-20;REA;Actuadores;3140CA029;14:25;14:31;6;Fallo;CAW;TBD;TBD;No continua,,,,,,
2025-03-20;REA;Actuadores;3140CA029;14:42;14:45;3;Fallo;Robots;R75;Gripper/tool adjustments;Falla al ensamblar cover por mal agarre,,,,,,
2025-03-20;REA;Actuadores;3140CA029;15:30;15:32;2;Fallo;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-03-20;REA;Actuadores;3140CA029;15:45;15:49;4;Calidad;CHW;General;To be defined;box scrap full,,,,,,
2025-03-20;REA;Actuadores;3140CA029;16:20;16:22;2;Fallo;MAT;St3;Consumible: Tornillos;time out st 3 (tornillos atorados),,,,,,
2025-03-20;REA;Actuadores;3140CA029;16:25;16:27;2;Producción;Conveyors;C_36;Presence sensor;sin material en conveyor,,,,,,
2025-03-19;REA;Actuadores;3140CA029;17:00;17:03;3;Fallo;CHW;St5;Vision system;Revisar scraps continuos por falla de sistema de vision,,,,,,
2025-03-19;REA;Actuadores;3140CA029;17:10;17:30;20;Fallo;USW;St11;Jig;Dealineacion de actuador generado por falla de resorte en jig, genera scraps continuos,,,,,
2025-03-20;REA;Actuadores;3140CA029;18:03;18:04;1;Fallo;Robots;R75;Motion supervision/Joint collision;motion supervision,,,,,,
2025-03-20;REA;Actuadores;3140CA029;18:21;18:25;4;Fallo;USW;St11;Weld NOK;limpieza de jig y cambio de cinta,,,,,,
2025-03-20;REA;Actuadores;3140CA029;19:43;19:44;1;Fallo;CHW;St2;Vacuum system;vacuum off st 2,,,,,,
2025-03-20;REA;Actuadores;3140CA029;19:53;19:55;2;Producción;MAT;St3;Consumible: Tornillos;sin tornillos,,,,,,
2025-03-20;REA;Actuadores;3140CA029;19:58;19:59;1;Producción;Conveyors;C_36;Belt;sin material,,,,,,
2025-03-19;REA;Actuadores;3140CA029;20:30;20:37;7;Calidad;CHW;General;To be defined;Scrapbox full,,,,,,
2025-03-19;REA;Actuadores;3140CA029;22:21;22:24;3;Fallo;CAW;CPA;Feeder;crank atorado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;18:49;18:57;8;Fallo;USW;St11;Weld NOK;Fallo soldadura, cambiar cinta,,,,,
2025-03-19;REA;Actuadores;3140CA029;19:25;19:32;7;Fallo;USW;St11;Jig;Falla soporte jig, cambio de soporte, cinta, ajuste de amplitud de 70 a 67%,,,
2025-03-20;REA;Actuadores;3140CA029;21:20;21:31;11;Fallo;Main conveyor;Main conveyor;RFID Reader;Pallets avanzan en las estaciones finales y se pierde secuencia, provocan colisiones en robots,,,,,
2025-03-20;REA;Actuadores;3140CA029;18:49;18:57;8;Fallo;USW;St11;Weld NOK;Scrap continuo, cambio de cinta,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:05;23:08;3;Fallo;Conveyors;General;;robot 75 no pone cover,,,,,,
2025-03-20;REA;Actuadores;3140CA029;19:32;19:42;10;Fallo;USW;St11;Jig;Soporte jig provoca desalineacion de actuador al soldar, scraps continuos, cambiar  cinta, soporte y cambio de amplitud de 70 a 67,,,
2025-03-21;REA;Actuadores;3140CA029;07:02;07:16;14;Mantenimiento;REA;General;Checklist;Limpieza, cambio consumibles y partes de desgaste preventivo,,,,,
2025-03-21;REA;Actuadores;3140CA029;07:16;07:18;2;Fallo;Conveyors;General;TBD;Sensor de presencia,,,,,,
2025-03-21;REA;Actuadores;3140CA029;07:19;07:20;1;Fallo;Main conveyor;Main conveyor;Singulator NOK;Pallet queda en medio de singulator perdiendo secuencia,,,,,,
2025-03-21;REA;Actuadores;3140CA029;08:55;08:56;1;Fallo;Robots;R75;Gripper/tool adjustments;Motion supervision al ensamblar la pieza por mal agarre del gripper. Se ajusta manualmente y se revisan las temrinales del motor,,,,,,
2025-03-21;REA;Actuadores;3140CA029;10:14;10:17;3;Fallo;CAW;General;Software/PC;No continua secuencia, se queda pressor abajo sin soltar. No se identifica ninguna señal faltante o condicion anormal,,,,,
2025-03-21;REA;Actuadores;3140CA029;10:17;10:23;6;Mantenimiento;REA;General;Checklist;Checklist 500 piezas,,,,,,
2025-03-21;REA;Actuadores;3140CA029;11:38;11:41;3;Fallo;620;620;Feed piston;Bearing mal colocado en la punta del feeder no es tomado por la prensa causando scrap consecutivo,,,,,,
2025-03-21;REA;Actuadores;3140CA029;11:44;11:46;2;Fallo;MAT;St3;Feeder;Tornillo atascado, timeout,,,,,
2025-03-21;REA;Actuadores;3140CA029;11:46;11:48;2;Fallo;Main conveyor;General;TBD;Pallet caido bloquea el paso al resto en conveyor inferior, parando secuencia,,,,,
2025-03-21;REA;Actuadores;3140CA029;11:48;11:50;2;Fallo;Main conveyor;Main conveyor;RFID Reader;Rid no detecta pallet en prensa 731, se ajusta,,,,,
2025-03-21;REA;Actuadores;3140CA029;13:01;14:04;63;Fallo;CAW;General;TBD;Falla extractor de humo. Se reemplaza con el de EOL, se hacen ajustes en el arreglo para que tenga l señal de extractor OK,,,,,
2025-03-21;REA;Actuadores;3140CA029;14:38;14:43;5;Fallo;EOL;General;TBD;Index no llega a posicion, al volver pierde la secuencia. Se vacia manualmente y se borra cadena,,,,,
2025-03-21;REA;Actuadores;3140CA029;15:40;15:41;1;Producción;Conveyors;C31;Presence sensor;conveyor de retorno lleno,,,,,,
2025-03-21;REA;Actuadores;3140CA029;15:50;15:51;1;Calidad;Aux;805;NOK material;material NOK,,,,,,
2025-03-21;REA;Actuadores;3140CA029;15:57;15:58;1;Fallo;Robots;R75;Gripper/tool adjustments;no abrio gripper,,,,,,
2025-03-21;REA;Actuadores;3140CA029;16:06;16:07;1;Fallo;731;731;Feed piston;pin inclinado,,,,,,
2025-03-21;REA;Actuadores;3140CA029;17:07;17:10;3;Maintenance;CHW;Consumables;Chip reel;cambio de chip,,,,,,
2025-03-20;REA;Actuadores;3140CA029;18:45;18:48;3;Equipment Fault;Robots;R70;Vacuum system;Ventosa rota cae, se recupera,,,,,
2025-03-21;REA;Actuadores;3140CA029;19:20;19:25;5;Equipment Fault;CAW;Jig/Index;Index not in home;Mesa desalineada, crank atorado,,,,,
2025-03-21;REA;Actuadores;3140CA029;20:07;20:09;2;Equipment Fault;750;750;Feed piston;body atorado en prensa,,,,,,
2025-03-21;REA;Actuadores;3140CA029;20:39;20:40;1;Equipment Fault;Robots;R70;Vacuum system;vacuum off,,,,,,
2025-03-21;REA;Actuadores;3140CA029;21:19;21:20;1;Equipment Fault;Robots;R75;Motion supervision/Joint collision;cover mal ensamble,,,,,,
2025-03-21;REA;Actuadores;3140CA029;21:21;21:24;3;Maintenance;REA;General;Checklist; CAW,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:05;23:08;3;Production;Robots;R75;Module error;robot no pone bien cover,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:18;23:20;2;Production;MAT;St3;;Alarma se vacia feeder,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:24;23:26;2;Production;Robots;R33;;Choca gripper 1 en CHW,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:27;23:29;2;Equipment Fault;731;731;Bowl/Lineal feeder;PIN chueco,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:32;23:36;4;Equipment Fault;CAW;Jig/Index;;fail ingun,,,,,,
2025-03-20;REA;Actuadores;3140CA029;23:51;23:53;2;Equipment Fault;Robots;R75;;no ensambla,,,,,,
2025-03-20;REA;Actuadores;3140CA029;00:17;00:19;2;Equipment Fault;CHW;St2;;vacuum error,,,,,,
2025-03-20;REA;Actuadores;3140CA029;02:39;02:44;5;Equipment Fault;EOL;St4;;CRIO,,,,,,
2025-03-20;REA;Actuadores;3140CA029;02:50;02:55;5;Equipment Fault;EOL;St4;;CRIO,,,,,,
2025-03-20;REA;Actuadores;3140CA029;02:59;03:01;2;Equipment Fault;MAT;St3;;Alarma,,,,,,
2025-03-20;REA;Actuadores;3140CA029;03:17;03:19;2;Maintenance;USW;General;;limpieza,,,,,,
2025-03-20;REA;Actuadores;3140CA029;03:33;03:35;2;Maintenance;USW;General;;cambio de goma,,,,,,
2025-03-20;REA;Actuadores;3140CA029;04:15;04:18;3;Maintenance;CHW;General;;limpieza a gig,,,,,,
2025-03-20;REA;Actuadores;3140CA029;04:18;04:20;2;Equipment Fault;CAW;Jig/Index;;se detiene,,,,,,
2025-03-20;REA;Actuadores;3140CA029;04:22;04:27;5;Maintenance;USW;General;;cambio de cinta,,,,,,
2025-03-20;REA;Actuadores;3140CA029;04:33;04:35;2;Equipment Fault;Robots;R75;;NO ensambla,,,,,,
2025-03-20;REA;Actuadores;3140CA029;05:00;05:02;2;Equipment Fault;731;731;;PIN chueco,,,,,,
2025-03-20;REA;Actuadores;3140CA029;05:06;05:09;3;Production;730;General;;se vacia feeder,,,,,,
2025-03-20;REA;Actuadores;3140CA029;06:03;06:05;2;Equipment Fault;EOL;St3;;St3 y St4 se alarman,,,,,,
2025-03-20;REA;Actuadores;3140CA029;06:10;06:12;2;Equipment Fault;EOL;St2;;St2 y St4 se alarman,,,,,,
2025-03-20;REA;Actuadores;3140CA029;06:21;06:23;2;Equipment Fault;731;731;;no hace proceso,,,,,,
2025-03-20;REA;Actuadores;3140CA029;06:30;06:34;4;Production;CCC;Consumables;;cambio de resina,,,,,,
2025-03-19;REA;Actuadores;3140CA029;22:31;22:36;5;Maintenance;USW;St14;;revicion de leak test se cambia de goma,,,,,,
2025-03-19;REA;Actuadores;3140CA029;10:40;10:45;5;Maintenance;USW;St11;;cambio de cinta,,,,,,
2025-03-19;REA;Actuadores;3140CA029;22:57;23:00;3;Equipment Fault;Robots;R75;;se tardo en poner gear y se le ayuda manuel,,,,,,
2025-03-19;REA;Actuadores;3140CA029;23:10;23:14;4;Equipment Fault;MAT;Consumables;;tornillo atorado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;11:40;23:44;724;Equipment Fault;Robots;R70;;Ogiva caida,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:00;00:03;3;Equipment Fault;CHW;St2;;chip atorado en gig,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:06;00:09;3;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:33;00:37;4;Maintenance;CHW;St3;;limpieza St3 y St4,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:41;00:47;6;Maintenance;EOL;General;;reset CRIO,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:48;00:50;2;Equipment Fault;Main conveyor;Main conveyor;;sing 24,,,,,,
2025-03-19;REA;Actuadores;3140CA029;00:52;00:54;2;Equipment Fault;Robots;R75;;no pone cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;01:12;01:14;2;Production;CAW;Consumables;;se vacia crank assy,,,,,,
2025-03-19;REA;Actuadores;3140CA029;01:20;01:24;4;Equipment Fault;731;731;;PIN caido,,,,,,
2025-03-19;REA;Actuadores;3140CA029;01:27;01:29;2;Equipment Fault;CHW;St2;;Chip atorado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;01:47;01:50;3;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;02:10;02:12;2;Equipment Fault;731;731;;PIN doble,,,,,,
2025-03-19;REA;Actuadores;3140CA029;02:31;02:34;3;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;02:45;02:47;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;02:49;02:51;2;Equipment Fault;CHW;St2;;Chip atorado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;03:05;03:08;3;Equipment Fault;731;731;;PIN caido,,,,,,
2025-03-19;REA;Actuadores;3140CA029;03:21;03:24;3;Equipment Fault;MAT;St4;;tornillo atorado,,,,,,
2025-03-19;REA;Actuadores;3140CA029;03:26;03:28;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;04:30;04:37;7;Maintenance;CHW;St4;;cambio de pines,,,,,,
2025-03-19;REA;Actuadores;3140CA029;04:40;04:42;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;04:45;04:49;4;Maintenance;Robots;R70;;cambio de bentosas,,,,,,
2025-03-19;REA;Actuadores;3140CA029;05:09;05:11;2;Maintenance;MAT;St3;;limpieza St3,,,,,,
2025-03-19;REA;Actuadores;3140CA029;05:18;05:20;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;05:30;05:32;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-19;REA;Actuadores;3140CA029;05:50;05:53;3;Equipment Fault;Robots;R70;;no pone bien gear,,,,,,
2025-03-21;REA;Actuadores;3140CA029;23:24;23:26;2;Equipment Fault;Robots;R75;;no pone cover,,,,,,
2025-03-21;REA;Actuadores;3140CA029;23:29;23:31;2;Equipment Fault;USW;;;LIFT 24 no sube elebador a conbello,,,,,,
2025-03-22;REA;Actuadores;3140CA029;00:06;00:08;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-22;REA;Actuadores;3140CA029;01:20;01:22;2;Equipment Fault;Robots;R70;;tira el gear,,,,,,
2025-03-22;REA;Actuadores;3140CA029;03:25;03:45;20;Equipment Fault;Conveyors;General;;actuador atorado en 750,,,,,,
2025-03-22;REA;Actuadores;3140CA029;04:00;04:05;5;Equipment Fault;REA;General;;alto scrap por pin en pallet,,,,,,
2025-03-22;REA;Actuadores;3140CA029;04:15;04:18;3;Equipment Fault;Robots;R70;;bentosas en mal estado ( cambio ),,,,,,
2025-03-22;REA;Actuadores;3140CA029;05:05;05:07;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
2025-03-22;REA;Actuadores;3140CA029;05:10;05:12;2;Equipment Fault;CHW;St2;Vacuum system;chip atorado en gig,,,,,,
2025-03-22;REA;Actuadores;3140CA029;05:13;05:15;2;Equipment Fault;Robots;R75;;no pone bien cover,,,,,,
